SCOPE;TECHNOLOGY;CARRIER AGGREGATION YES/NOT;TARGET ON SCOPE;CITIES ROUTE LINES PLACE (sub-target);AREAS OF INTEREST;TEST MODALITY (N NOMADIC/D DINAMIC);SMARTPHONE MODEL;FIRMWARE VERSION;HANDSET CAPABILITY [THROUGHPUT DL/UL];LAST ACQUISITION TIMING [YYYY_MM];NED MONTH [YYYY_MM];Country;OPERATOR NAME;MCC;MNC;OPCOS;RAN VENDOR;SCENARIO;DatabaseName;Service;Test;Sub-Test;KPI;KPI value;Latitude;Longitude
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE  - B4 HD SHARE - NUMBERS OF QUALIFIED VIDEO STARTED AND TERMINATED IN HD;62.0;45.81986538709677;8.824563838709675
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBERS OF VIDEOS STARTED AND TERMINATED IN HD WITHOUT VIDEO COMPRESSION;62.0;45.81986538709677;8.824563838709675
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video2;Video2 STATIC YOU TUBE HD - NUMBERS OF VIDEOS STARTED AND TERMINATED IN HD WITHOUT VIDEO COMPRESSION;69.0;45.81771834782609;8.828830130434783
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video2;Video2 STATIC YOU TUBE  - B4 HD SHARE - NUMBERS OF QUALIFIED VIDEO STARTED AND TERMINATED IN HD;69.0;45.81771834782609;8.828830130434783
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - HTTP TRANSFER TIME [S];1.680992537313433;45.81963733582089;8.82445675373134
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBER OF VIDEO ACCESS ATTEMPTS;69.0;45.81962604347826;8.824177028985506
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBER OF VIDEO FAILURES;1.0;45.818911;8.816005
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - HTTP TRANSFER TIME [S];1.5490636042402828;45.81863188339218;8.82651468904594
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD  - B5 AVG  VIDEO RESOLUTION FOR QUALIFIED VIDEOS;875.2010502571906;45.81960846268657;8.824310746268658
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video2;Video2 STATIC YOU TUBE HD  - B5 AVG  VIDEO RESOLUTION FOR QUALIFIED VIDEOS;915.2086187975601;45.81771834782609;8.828830130434783
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF ATTEMPTS [N];287.0;45.81864812891984;8.82638579094077
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF DNS HOST RESOLUTION FAILURES [N];0.0;null;null
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - DNS RESOLUTION TIME [S];0.1623623693379791;45.81864812891984;8.82638579094077
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - D5. SESSION TIME AVG [S];1.9419179104477613;45.81963733582089;8.82445675373134
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTPS;HTTPS DOWNLINK - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL NC;HTTP;DOWNLINK NETWORK CAPABILITY MULTISOCKET (QUALIFIED SESSION)- NUMBERS OF SESSIONS WHOSE THROUGHPUT EXCEEDS 500 Kbps;284.0;45.81855192957742;8.826370080985912
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL NC;HTTP;DOWNLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF ERRORS IN RETAINABILITY [N];1.0;45.818237;8.843762
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL NC;HTTP;DOWNLINK NETWORK CAPABILITY MULTISOCKET - DOWNLOAD Transfer Time [S];7.0;45.81855192957742;8.826370080985912
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF DNS+IP SERVICE ACCESS TIMEOUT  [N];0.0;null;null
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;ALL;HTTP + HTTPS UPLINK - NUMBER OF DL WITH THROUGHPUT > 2 MBPS;132.0;45.81783224242424;8.829269159090906
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;ALL;HTTP + HTTPS UPLINK - UPLOAD SPEED [KBIT/S] AVG.;13458.857651963632;45.817885858156025;8.828416184397158
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;ALL;HTTP + HTTPS UPLINK - THROUGHPUT STANDARD DEVIATION;7465.290715507054;45.817885858156025;8.828416184397158
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;ALL;HTTP + HTTPS UPLINK - 90TH PERCENTILE THR.;23251.75374024032;45.817885858156025;8.828416184397158
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;ALL;HTTP + HTTPS UPLINK - 10TH PERCENTILE THR.;2422.6130670249445;45.817885858156025;8.828416184397158
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF DNS+IP SERVICE ACCESS TIMEOUT  [N];0.0;null;null
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video2;Video2 STATIC YOU TUBE HD - AVERAGE VIDEO START TIME [s] on Qualified session;1.4551739130434782;45.81771834782609;8.828830130434783
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;HTTP;HTTP UPLINK - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTPS;HTTPS DOWNLINK - NUMBER OF ATTEMPTS [N];67.0;45.81935829850745;8.824421656716414
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTPS;HTTPS DOWNLINK - NUMBER OF DNS HOST RESOLUTION FAILURES [N];1.0;45.829167;8.811048
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;DL CE;HTTPS;HTTPS DOWNLINK - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD -  B2 NUMBERS OF DL REPRODUCTION WITHOUT INTERRUPTIONS ;67.0;45.81960846268657;8.824310746268658
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - NUMBER OF ERRORS IN RETAINABILITY [N];1.0;45.818087;8.813623
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - TIME TO DOWNLOAD 500 KBIT [S];1.6699270072992702;45.81964224087592;8.824332810218976
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF ATTEMPTS [N];138.0;45.81963223913042;8.824254384057967
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF DNS HOST RESOLUTION FAILURES [N];0.0;null;null
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - DNS RESOLUTION TIME [S];0.10448550724637681;45.81963223913042;8.824254384057967
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video2;Video2 STATIC YOU TUBE HD  - B5 AVG  VIDEO RESOLUTION FOR QUALIFIED VIDEOS;896.4563625101364;45.818611969465636;8.827100419847323
Cities and Towns;4G;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - AVERAGE VIDEO START TIME [s] on Qualified session (Time to First Picture);1.6490597014925372;45.81960846268657;8.824310746268658
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video2;Video2 STATIC YOU TUBE HD - NUMBER OF VIDEO ACCESS ATTEMPTS;70.0;45.8177145;8.82870232857143
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;Video2;Video2 STATIC YOU TUBE HD - NUMBER OF VIDEO FAILURES;0.0;null;null
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTPS;HTTPS BROWSING - NUMBER OF DNS+IP SERVICE ACCESS TIMEOUT  [N];0.0;null;null
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;Streaming HD Static;ALL;STATIC YOU TUBE HD - B2 NUMBERS OF DL REPRODUCTION WITHOUT INTERRUPTIONS;270.0;45.81866394814811;8.826763911111113
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;UL CE;HTTPS;HTTPS UPLINK - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;ALL;HTTP + HTTPS BROWSING - DNS RESOLUTION TIME [S];0.23077319587628867;45.817847649484534;8.828393309278367
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;ALL;HTTP + HTTPS BROWSING - D5. SESSION TIME AVG [S];1.9567891891891893;45.81867050090096;8.826412436036026
Cities and Towns;4G+5G_Cap;null;Smaller Cities;VARESE;DRIVE;DYNAMIC;Samsung Galaxy S9 (SM-G960F) , Samsung Galaxy S20+ 5G (SM-G986BDS);4.9.59-15076275 dpi@21HHAE07) / Unavailable / PPR1.180610.011.G960FXXU2CSA2 / TIM 19.3.0.1_0 , 4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_08;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD4_VA_G21C_796;Packet;WB;HTTP;BROWSING - NUMBER OF ERRORS IN RETAINABILITY [N];1.0;45.818087;8.813623
